;data;preco
4052;2011-04-02;11558
4053;2011-04-01;11595
4054;2011-03-31;11694
4055;2011-03-30;11535
4056;2011-03-29;11545
4057;2011-03-28;11541
4058;2011-03-27;11565
4059;2011-03-26;11563
4060;2011-03-25;11492
4061;2011-03-24;11541
4062;2011-03-23;11565
4063;2011-03-22;11413
4064;2011-03-21;11418
4065;2011-03-20;11096
4066;2011-03-19;11111
4067;2011-03-18;11295
4068;2011-03-17;11418
4069;2011-03-16;11096
4070;2011-03-15;11407
4071;2011-03-14;11407
4072;2011-03-13;11519
4073;2011-03-12;11232
4074;2011-03-11;11658
4075;2011-03-10;11407
4076;2011-03-09;11519
4077;2011-03-08;11571
4078;2011-03-07;11442
4079;2011-03-06;11689
4080;2011-03-05;11334
4081;2011-03-04;11227
4082;2011-03-03;11442
4083;2011-03-02;11689
4084;2011-03-01;11147
4085;2011-02-28;11391
4086;2011-02-27;10977
4087;2011-02-26;10682
4088;2011-02-25;11147
4089;2011-02-24;11391
4090;2011-02-23;10977
4091;2011-02-22;10220
4092;2011-02-21;10345
4093;2011-02-20;10278
4094;2011-02-19;10248
4095;2011-02-18;10312
4096;2011-02-17;10345
4097;2011-02-16;10278
4098;2011-02-15;9993
4099;2011-02-14;10074
4100;2011-02-13;10016
4101;2011-02-12;9925
4102;2011-02-11;9944
4103;2011-02-10;10074
4104;2011-02-09;10016
4105;2011-02-08;9943
4106;2011-02-07;10169
4107;2011-02-06;10130
4108;2011-02-05;10040
4109;2011-02-04;9897
4110;2011-02-03;10169
4111;2011-02-02;10130
4112;2011-02-01;9706
4113;2011-01-31;9648
4114;2011-01-30;9604
4115;2011-01-29;9676
4116;2011-01-28;9676
4117;2011-01-27;9648
4118;2011-01-26;9604
4119;2011-01-25;9684
4120;2011-01-24;9627
4121;2011-01-23;9842
4122;2011-01-22;9783
4123;2011-01-21;9684
4124;2011-01-20;9627
4125;2011-01-19;9842
4126;2011-01-18;9786
4127;2011-01-17;9786
4128;2011-01-16;9786
4129;2011-01-15;9680
4130;2011-01-14;9505
4131;2011-01-13;9786
4132;2011-01-12;9786
4133;2011-01-11;9425
4134;2011-01-10;9495
4135;2011-01-09;9507
4136;2011-01-08;9352
4137;2011-01-07;9582
4138;2011-01-06;9495
4139;2011-01-05;9507
4140;2011-01-04;9323
4141;2011-01-03;9250
4142;2011-01-02;9352
4143;2011-01-01;9352
4144;2010-12-31;9308
4145;2010-12-30;9250
4146;2010-12-29;9352
4147;2010-12-28;9352
4148;2010-12-27;9363
4149;2010-12-26;9355
4150;2010-12-25;9311
4151;2010-12-24;9131
4152;2010-12-23;9363
4153;2010-12-22;9355
4154;2010-12-21;9111
4155;2010-12-20;9109
4156;2010-12-19;9133
4157;2010-12-18;9063
4158;2010-12-17;9040
4159;2010-12-16;8954
4160;2010-12-15;9133
4161;2010-12-14;9063
4162;2010-12-13;8993
4163;2010-12-12;8974
4164;2010-12-11;9078
4165;2010-12-10;9125
4166;2010-12-09;8993
4167;2010-12-08;8974
4168;2010-12-07;9065
4169;2010-12-06;8937
4170;2010-12-05;8856
4171;2010-12-04;8237
4172;2010-12-03;8590
4173;2010-12-02;8937
4174;2010-12-01;8856
4175;2010-11-30;8478
4176;2010-11-29;8590
4177;2010-11-28;8453
4178;2010-11-27;8237
4179;2010-11-26;8234
4180;2010-11-24;8453
4181;2010-11-23;8317
4182;2010-11-22;8370
4183;2010-11-21;8336
4184;2010-11-20;8398
4185;2010-11-19;8549
4186;2010-11-18;8370
4187;2010-11-17;8336
4188;2010-11-16;8607
4189;2010-11-15;8808
4190;2010-11-14;8792
4191;2010-11-13;8793
4192;2010-11-12;8715
4193;2010-11-11;8808
4194;2010-11-10;8792
4195;2010-11-09;8705
4196;2010-11-08;8683
4197;2010-11-07;8533
4198;2010-11-06;8471
4199;2010-11-05;8406
4200;2010-11-04;8683
4201;2010-11-03;8533
4202;2010-11-02;8247
4203;2010-11-01;8297
4204;2010-10-31;8127
4205;2010-10-30;8262
4206;2010-10-29;8191
4207;2010-10-28;8297
4208;2010-10-27;8127
4209;2010-10-26;8075
4210;2010-10-25;8128
4211;2010-10-24;8168
4212;2010-10-23;8112
4213;2010-10-22;8230
4214;2010-10-21;8128
4215;2010-10-20;8168
4216;2010-10-19;8194
4217;2010-10-18;8355
4218;2010-10-17;8401
4219;2010-10-16;8299
4220;2010-10-15;8308
4221;2010-10-14;8355
4222;2010-10-13;8401
4223;2010-10-12;8388
4224;2010-10-11;8367
4225;2010-10-10;8501
4226;2010-10-09;8335
4227;2010-10-08;8342
4228;2010-10-07;8367
4229;2010-10-06;8501
4230;2010-10-05;8269
4231;2010-10-04;8077
4232;2010-10-03;7879
4233;2010-10-02;7914
4234;2010-10-01;7771
4235;2010-09-30;8077
4236;2010-09-29;7879
4237;2010-09-28;7873
4238;2010-09-27;7769
4239;2010-09-26;7729
4240;2010-09-25;7876
4241;2010-09-24;7942
4242;2010-09-23;7769
4243;2010-09-22;7729
4244;2010-09-21;7743
4245;2010-09-20;7889
4246;2010-09-19;7846
4247;2010-09-18;7889
4248;2010-09-17;7852
4249;2010-09-16;7889
4250;2010-09-15;7846
4251;2010-09-14;7754
4252;2010-09-13;7787
4253;2010-09-12;7748
4254;2010-09-11;7578
4255;2010-09-10;7754
4256;2010-09-09;7787
4257;2010-09-08;7748
4258;2010-09-07;7503
4259;2010-09-06;7493
4260;2010-09-05;7553
4261;2010-09-04;7551
4262;2010-09-03;7605
4263;2010-09-02;7493
4264;2010-09-01;7553
4265;2010-08-31;7516
4266;2010-08-30;7450
4267;2010-08-29;7074
4268;2010-08-28;7061
4269;2010-08-27;7308
4270;2010-08-26;7450
4271;2010-08-25;7074
4272;2010-08-24;7348
4273;2010-08-23;7484
4274;2010-08-22;7510
4275;2010-08-21;7674
4276;2010-08-20;7456
4277;2010-08-19;7484
4278;2010-08-18;7510
4279;2010-08-17;7514
4280;2010-08-16;7663
4281;2010-08-15;7783
4282;2010-08-14;7989
4283;2010-08-13;8154
4284;2010-08-12;7663
4285;2010-08-11;7783
4286;2010-08-10;8128
4287;2010-08-09;8290
4288;2010-08-08;8376
4289;2010-08-07;8360
4290;2010-08-06;8193
4291;2010-08-05;8290
4292;2010-08-04;8376
4293;2010-08-03;7750
4294;2010-08-02;7860
4295;2010-08-01;7666
4296;2010-07-31;7552
4297;2010-07-30;7790
4298;2010-07-29;7860
4299;2010-07-28;7666
4300;2010-07-27;7727
4301;2010-07-26;7759
4302;2010-07-25;7575
4303;2010-07-24;7631
4304;2010-07-23;7629
4305;2010-07-22;7759
4306;2010-07-21;7575
4307;2010-07-20;7555
4308;2010-07-19;7552
4309;2010-07-18;7663
4310;2010-07-17;7645
4311;2010-07-16;7435
4312;2010-07-15;7552
4313;2010-07-14;7663
4314;2010-07-13;7520
4315;2010-07-12;7456
4316;2010-07-11;7297
4317;2010-07-10;7308
4318;2010-07-09;7520
4319;2010-07-08;7456
4320;2010-07-07;7297
4321;2010-07-06;7175
4322;2010-07-05;7173
4323;2010-07-04;7494
4324;2010-07-03;7421
4325;2010-07-02;7666
4326;2010-07-01;7173
4327;2010-06-30;7494
4328;2010-06-29;7621
4329;2010-06-28;7517
4330;2010-06-27;7522
4331;2010-06-26;7808
4332;2010-06-25;7853
4333;2010-06-24;7517
4334;2010-06-23;7522
4335;2010-06-22;7705
4336;2010-06-21;7752
4337;2010-06-20;7612
4338;2010-06-19;7529
4339;2010-06-18;7511
4340;2010-06-17;7752
4341;2010-06-16;7612
4342;2010-06-15;7328
4343;2010-06-14;7433
4344;2010-06-13;7368
4345;2010-06-12;7143
4346;2010-06-11;7109
4347;2010-06-10;7433
4348;2010-06-09;7368
4349;2010-06-08;7184
4350;2010-06-07;7312
4351;2010-06-06;7278
4352;2010-06-05;7308
4353;2010-06-04;7184
4354;2010-06-03;7312
4355;2010-06-02;7278
4356;2010-06-01;7300
4357;2010-05-31;7356
4358;2010-05-30;7059
4359;2010-05-29;6718
4360;2010-05-28;6962
4361;2010-05-27;7356
4362;2010-05-26;7059
4363;2010-05-25;7045
4364;2010-05-24;6956
4365;2010-05-23;7186
4366;2010-05-22;7512
4367;2010-05-21;7387
4368;2010-05-20;6956
4369;2010-05-19;7186
4370;2010-05-18;7643
4371;2010-05-17;7941
4372;2010-05-16;7870
4373;2010-05-15;7900
4374;2010-05-14;7808
4375;2010-05-13;7941
4376;2010-05-12;7870
4377;2010-05-11;7648
4378;2010-05-10;8021
4379;2010-05-09;8231
4380;2010-05-08;8539
4381;2010-05-07;8809
4382;2010-05-06;8021
4383;2010-05-05;8231
4384;2010-05-04;8619
4385;2010-05-03;8682
4386;2010-05-02;8459
4387;2010-05-01;8559
4388;2010-04-30;8672
4389;2010-04-29;8682
4390;2010-04-28;8459
4391;2010-04-27;8609
4392;2010-04-26;8458
4393;2010-04-25;8455
4394;2010-04-24;8473
4395;2010-04-23;8309
4396;2010-04-22;8458
4397;2010-04-21;8455
4398;2010-04-20;8481
4399;2010-04-19;8690
4400;2010-04-18;8581
4401;2010-04-17;8344
4402;2010-04-16;8521
4403;2010-04-15;8690
4404;2010-04-14;8581
4405;2010-04-13;8277
4406;2010-04-12;8263
4407;2010-04-11;8449
4408;2010-04-10;8505
4409;2010-04-09;8448
4410;2010-04-08;8263
4411;2010-04-07;8449
4412;2010-04-06;8505
4413;2010-04-05;8263
4414;2010-04-04;8037
4415;2010-04-03;7946
4416;2010-04-02;7989
4417;2010-04-01;8263
4418;2010-03-31;8037
4419;2010-03-30;7798
4420;2010-03-29;7864
4421;2010-03-28;7803
4422;2010-03-27;7917
4423;2010-03-26;7809
4424;2010-03-25;7864
4425;2010-03-24;7803
4426;2010-03-23;7837
4427;2010-03-22;8009
4428;2010-03-21;8028
4429;2010-03-20;7945
4430;2010-03-19;7708
4431;2010-03-18;8009
4432;2010-03-17;8028
4433;2010-03-16;7938
4434;2010-03-15;7944
4435;2010-03-14;8029
4436;2010-03-13;7877
4437;2010-03-12;7894
4438;2010-03-11;7944
4439;2010-03-10;8029
4440;2010-03-09;7920
4441;2010-03-08;7788
4442;2010-03-07;7866
4443;2010-03-06;7750
4444;2010-03-05;7607
4445;2010-03-04;7788
4446;2010-03-03;7866
4447;2010-03-02;7636
4448;2010-03-01;7438
4449;2010-02-28;7700
4450;2010-02-27;7644
4451;2010-02-26;7695
4452;2010-02-25;7438
4453;2010-02-24;7700
4454;2010-02-23;7688
4455;2010-02-22;7661
4456;2010-02-21;7489
4457;2010-02-20;7482
4458;2010-02-19;7688
4459;2010-02-18;7661
4460;2010-02-17;7489
4461;2010-02-16;7149
4462;2010-02-15;7235
4463;2010-02-14;7040
4464;2010-02-13;7040
4465;2010-02-12;6962
4466;2010-02-11;7235
4467;2010-02-10;7040
4468;2010-02-09;7011
4469;2010-02-08;7130
4470;2010-02-07;7577
4471;2010-02-06;7394
4472;2010-02-05;7158
4473;2010-02-04;7130
4474;2010-02-03;7577
4475;2010-02-02;7120
4476;2010-02-01;7065
4477;2010-01-31;7275
4478;2010-01-30;7263
4479;2010-01-29;7218
4480;2010-01-28;7065
4481;2010-01-27;7275
4482;2010-01-26;7273
4483;2010-01-25;7413
4484;2010-01-24;7509
4485;2010-01-23;7518
4486;2010-01-22;7273
4487;2010-01-21;7413
4488;2010-01-20;7509
4489;2010-01-19;7685
4490;2010-01-18;7761
4491;2010-01-17;7757
4492;2010-01-16;7938
4493;2010-01-15;8014
4494;2010-01-14;7761
4495;2010-01-13;7757
4496;2010-01-12;8006
4497;2010-01-11;8057
4498;2010-01-10;8014
4499;2010-01-09;7927
4500;2010-01-08;7905
4501;2010-01-07;8057
4502;2010-01-06;8014
4503;2010-01-05;7927
4504;2010-01-04;7791
4505;2010-01-03;7762
4506;2010-01-02;7665
4507;2010-01-01;7659
4508;2009-12-31;7791
4509;2009-12-30;7762
4510;2009-12-29;7665
4511;2009-12-28;7515
4512;2009-12-27;7387
4513;2009-12-26;7164
4514;2009-12-25;7274
4515;2009-12-24;7515
4516;2009-12-23;7387
4517;2009-12-22;7187
4518;2009-12-21;7128
4519;2009-12-20;7334
4520;2009-12-19;7133
4521;2009-12-18;7119
4522;2009-12-17;7128
4523;2009-12-16;7334
4524;2009-12-15;7007
4525;2009-12-14;7091
4526;2009-12-13;7363
4527;2009-12-12;7493
4528;2009-12-11;7618
4529;2009-12-10;7091
4530;2009-12-09;7363
4531;2009-12-08;7774
4532;2009-12-07;7776
4533;2009-12-06;7696
4534;2009-12-05;7868
4535;2009-12-04;7777
4536;2009-12-03;7776
4537;2009-12-02;7696
4538;2009-12-01;7600
4539;2009-11-30;7777
4540;2009-11-29;7657
4541;2009-11-28;7535
4542;2009-11-27;7814
4543;2009-11-25;7657
4544;2009-11-24;7561
4545;2009-11-23;7645
4546;2009-11-22;7864
4547;2009-11-21;7736
4548;2009-11-20;7714
4549;2009-11-19;7645
4550;2009-11-18;7864
4551;2009-11-17;7481
4552;2009-11-16;7518
4553;2009-11-15;7699
4554;2009-11-14;7707
4555;2009-11-13;7718
4556;2009-11-12;7518
4557;2009-11-11;7699
4558;2009-11-10;7551
4559;2009-11-09;7802
4560;2009-11-08;7821
4561;2009-11-07;7568
4562;2009-11-06;7556
4563;2009-11-05;7802
4564;2009-11-04;7821
4565;2009-11-03;7491
4566;2009-11-02;7718
4567;2009-11-01;7511
4568;2009-10-31;7669
4569;2009-10-30;7645
4570;2009-10-29;7718
4571;2009-10-28;7511
4572;2009-10-27;7772
4573;2009-10-26;7836
4574;2009-10-25;7774
4575;2009-10-24;7651
4576;2009-10-23;7586
4577;2009-10-22;7836
4578;2009-10-21;7774
4579;2009-10-20;7458
4580;2009-10-19;7314
4581;2009-10-18;7216
4582;2009-10-17;7081
4583;2009-10-16;7075
4584;2009-10-15;7314
4585;2009-10-14;7216
4586;2009-10-13;6945
4587;2009-10-12;6847
4588;2009-10-11;6765
4589;2009-10-10;6851
4590;2009-10-09;6526
4591;2009-10-08;6847
4592;2009-10-07;6765
4593;2009-10-06;6650
4594;2009-10-05;6712
4595;2009-10-04;6582
4596;2009-10-03;6463
4597;2009-10-02;6543
4598;2009-10-01;6712
4599;2009-09-30;6582
4600;2009-09-29;6460
4601;2009-09-28;6499
4602;2009-09-27;6743
4603;2009-09-26;6965
4604;2009-09-25;6811
4605;2009-09-24;6499
4606;2009-09-23;6743
4607;2009-09-22;7072
4608;2009-09-21;7156
4609;2009-09-20;6851
4610;2009-09-19;6653
4611;2009-09-18;6691
4612;2009-09-17;7156
4613;2009-09-16;6851
4614;2009-09-15;6876
4615;2009-09-14;6896
4616;2009-09-13;6976
4617;2009-09-12;6920
4618;2009-09-11;6876
4619;2009-09-10;6896
4620;2009-09-09;6976
4621;2009-09-08;6584
4622;2009-09-07;6678
4623;2009-09-06;6760
4624;2009-09-05;6878
4625;2009-09-04;6902
4626;2009-09-03;6678
4627;2009-09-02;6760
4628;2009-09-01;7280
4629;2009-08-31;7068
4630;2009-08-30;7074
4631;2009-08-29;7310
4632;2009-08-28;7434
4633;2009-08-27;7068
4634;2009-08-26;7074
4635;2009-08-25;7371
4636;2009-08-24;7375
4637;2009-08-23;7281
4638;2009-08-22;6866
4639;2009-08-21;6865
4640;2009-08-20;7375
4641;2009-08-19;7281
4642;2009-08-18;7133
4643;2009-08-17;7376
4644;2009-08-16;7403
4645;2009-08-15;7158
4646;2009-08-14;7379
4647;2009-08-13;7376
4648;2009-08-12;7403
4649;2009-08-11;7421
4650;2009-08-10;7461
4651;2009-08-09;7439
4652;2009-08-08;7382
4653;2009-08-07;7290
4654;2009-08-06;7461
4655;2009-08-05;7439
4656;2009-08-04;7008
4657;2009-08-03;6882
4658;2009-08-02;6579
4659;2009-08-01;6853
4660;2009-07-31;6978
4661;2009-07-30;6882
4662;2009-07-29;6579
4663;2009-07-28;6882
4664;2009-07-27;6806
4665;2009-07-26;6536
4666;2009-07-25;6593
4667;2009-07-24;6464
4668;2009-07-23;6806
4669;2009-07-22;6536
4670;2009-07-21;6354
4671;2009-07-20;6202
4672;2009-07-19;6125
4673;2009-07-18;6048
4674;2009-07-17;5825
4675;2009-07-16;6202
4676;2009-07-15;6125
4677;2009-07-14;5843
4678;2009-07-13;5917
4679;2009-07-12;5971
4680;2009-07-11;6154
4681;2009-07-10;6312
4682;2009-07-09;5917
4683;2009-07-08;5971
4684;2009-07-07;6154
4685;2009-07-06;6574
4686;2009-07-05;6852
4687;2009-07-04;6811
4688;2009-07-03;6975
4689;2009-07-02;6574
4690;2009-07-01;6852
4691;2009-06-30;6810
4692;2009-06-29;6882
4693;2009-06-28;6847
4694;2009-06-27;6636
4695;2009-06-26;6613
4696;2009-06-25;6882
4697;2009-06-24;6847
4698;2009-06-23;7048
4699;2009-06-22;6996
4700;2009-06-21;6895
4701;2009-06-20;7052
4702;2009-06-19;6849
4703;2009-06-18;6996
4704;2009-06-17;6895
4705;2009-06-16;7062
4706;2009-06-15;7171
4707;2009-06-14;7052
4708;2009-06-13;6894
4709;2009-06-12;6761
4710;2009-06-11;7171
4711;2009-06-10;7052
4712;2009-06-09;6777
4713;2009-06-08;6768
4714;2009-06-07;6615
4715;2009-06-06;6767
4716;2009-06-05;6660
4717;2009-06-04;6768
4718;2009-06-03;6615
4719;2009-06-02;6498
4720;2009-06-01;6347
4721;2009-05-31;6128
4722;2009-05-30;5905
4723;2009-05-29;6498
4724;2009-05-28;6347
4725;2009-05-27;6128
4726;2009-05-26;5870
4727;2009-05-25;5802
4728;2009-05-24;5910
4729;2009-05-23;5712
4730;2009-05-22;5651
4731;2009-05-21;5802
4732;2009-05-20;5910
4733;2009-05-19;5633
4734;2009-05-18;5625
4735;2009-05-17;5684
4736;2009-05-16;5652
4737;2009-05-15;5599
4738;2009-05-14;5625
4739;2009-05-13;5684
4740;2009-05-12;5602
4741;2009-05-11;5663
4742;2009-05-10;5507
4743;2009-05-09;5316
4744;2009-05-08;5326
4745;2009-05-07;5663
4746;2009-05-06;5507
4747;2009-05-05;5175
4748;2009-05-04;5030
4749;2009-05-03;5022
4750;2009-05-02;4864
4751;2009-05-01;4867
4752;2009-04-30;5030
4753;2009-04-29;5022
4754;2009-04-28;5029
4755;2009-04-27;4829
4756;2009-04-26;4850
4757;2009-04-25;4869
4758;2009-04-24;4906
4759;2009-04-23;4829
4760;2009-04-22;4850
4761;2009-04-21;5202
4762;2009-04-20;5183
4763;2009-04-19;5131
4764;2009-04-18;5206
4765;2009-04-17;5073
4766;2009-04-16;5183
4767;2009-04-15;5131
4768;2009-04-14;5206
4769;2009-04-13;5233
4770;2009-04-12;5206
4771;2009-04-11;5062
4772;2009-04-10;5091
4773;2009-04-09;5233
4774;2009-04-08;5206
4775;2009-04-07;5048
4776;2009-04-06;5089
4777;2009-04-05;4592
4778;2009-04-04;4613
4779;2009-04-03;4905
4780;2009-04-02;5089
4781;2009-04-01;4592
4782;2009-03-31;5081
4783;2009-03-30;5189
4784;2009-03-29;5146
4785;2009-03-28;5132
4786;2009-03-27;5184
4787;2009-03-26;5189
4788;2009-03-25;5146
4789;2009-03-24;4927
4790;2009-03-23;4803
4791;2009-03-22;4522
4792;2009-03-21;4553
4793;2009-03-20;4412
4794;2009-03-19;4803
4795;2009-03-18;4522
4796;2009-03-17;4497
4797;2009-03-16;4219
4798;2009-03-15;4320
4799;2009-03-14;4499
4800;2009-03-13;4455
4801;2009-03-12;4219
4802;2009-03-11;4320
4803;2009-03-10;4348
4804;2009-03-09;4445
4805;2009-03-08;4607
4806;2009-03-07;4272
4807;2009-03-06;4260
4808;2009-03-05;4445
4809;2009-03-04;4607
4810;2009-03-03;4441
4811;2009-03-02;4515
4812;2009-03-01;4237
4813;2009-02-28;4018
4814;2009-02-27;4127
4815;2009-02-26;4515
4816;2009-02-25;4237
4817;2009-02-24;4219
4818;2009-02-23;4235
4819;2009-02-22;3941
4820;2009-02-21;3969
4821;2009-02-20;4219
4822;2009-02-19;4235
4823;2009-02-18;3941
4824;2009-02-17;4336
4825;2009-02-16;4723
4826;2009-02-15;4424
4827;2009-02-14;4588
4828;2009-02-13;4723
4829;2009-02-12;4723
4830;2009-02-11;4424
4831;2009-02-10;4449
4832;2009-02-09;4392
4833;2009-02-08;4368
4834;2009-02-07;4315
4835;2009-02-06;4296
4836;2009-02-05;4392
4837;2009-02-04;4368
4838;2009-02-03;4417
4839;2009-02-02;4313
4840;2009-02-01;4286
4841;2009-01-31;4286
4842;2009-01-30;4800
4843;2009-01-29;4313
4844;2009-01-28;4286
4845;2009-01-27;4313
4846;2009-01-26;4242
4847;2009-01-25;3990
4848;2009-01-24;4122
4849;2009-01-23;4313
4850;2009-01-22;4242
4851;2009-01-21;3990
4852;2009-01-20;4342
4853;2009-01-19;4232
4854;2009-01-18;4227
4855;2009-01-17;4305
4856;2009-01-16;4086
4857;2009-01-15;4232
4858;2009-01-14;4227
4859;2009-01-13;4234
4860;2009-01-12;4294
4861;2009-01-11;4623
4862;2009-01-10;4889
4863;2009-01-09;4584
4864;2009-01-08;4294
4865;2009-01-07;4623
4866;2009-01-06;4294
4867;2009-01-05;4584
4868;2009-01-04;3582
4869;2009-01-03;3522
4870;2009-01-02;3416
4871;2008-12-31;3582
4872;2008-12-30;3373
4873;2008-12-29;3416
4874;2008-12-28;3445
4875;2008-12-27;3527
4876;2008-12-26;3808
4877;2008-12-24;3445
4878;2008-12-23;3952
4879;2008-12-22;4019
4880;2008-12-21;4184
4881;2008-12-20;4200
4882;2008-12-19;4502
4883;2008-12-18;4019
4884;2008-12-17;4184
4885;2008-12-16;4238
4886;2008-12-15;4354
4887;2008-12-14;3934
4888;2008-12-13;3977
4889;2008-12-12;4002
4890;2008-12-11;4354
4891;2008-12-10;3934
4892;2008-12-09;3704
4893;2008-12-08;4383
4894;2008-12-07;4439
4895;2008-12-06;4564
4896;2008-12-05;4757
4897;2008-12-04;4383
4898;2008-12-03;4439
4899;2008-12-02;4772
4900;2008-12-01;4757
4901;2008-11-30;4939
4902;2008-11-29;4751
4903;2008-11-28;4951
4904;2008-11-26;4939
4905;2008-11-25;4491
4906;2008-11-24;4579
4907;2008-11-23;4835
4908;2008-11-22;4910
4909;2008-11-21;5082
4910;2008-11-20;4579
4911;2008-11-19;4835
4912;2008-11-18;5070
4913;2008-11-17;5132
4914;2008-11-16;5247
4915;2008-11-15;5477
4916;2008-11-14;5708
4917;2008-11-13;5132
4918;2008-11-12;5247
4919;2008-11-11;5684
4920;2008-11-10;5614
4921;2008-11-09;6109
4922;2008-11-08;6278
4923;2008-11-07;6032
4924;2008-11-06;5614
4925;2008-11-05;6109
4926;2008-11-04;6000
4927;2008-11-03;6086
4928;2008-11-02;6400
4929;2008-11-01;5887
4930;2008-10-31;5934
4931;2008-10-30;6086
4932;2008-10-29;6400
4933;2008-10-28;6057
4934;2008-10-27;6506
4935;2008-10-26;6295
4936;2008-10-25;6599
4937;2008-10-24;6745
4938;2008-10-23;6506
4939;2008-10-22;6295
4940;2008-10-21;6605
4941;2008-10-20;6414
4942;2008-10-19;6686
4943;2008-10-18;7498
4944;2008-10-17;7437
4945;2008-10-16;6414
4946;2008-10-15;6686
4947;2008-10-14;7458
4948;2008-10-13;8165
4949;2008-10-12;8076
4950;2008-10-11;8317
4951;2008-10-10;8471
4952;2008-10-09;8165
4953;2008-10-08;8076
4954;2008-10-07;8895
4955;2008-10-06;8888
4956;2008-10-05;9219
4957;2008-10-04;9351
4958;2008-10-03;9596
4959;2008-10-02;8888
4960;2008-10-01;9219
4961;2008-09-30;10088
4962;2008-09-29;10045
4963;2008-09-28;10209
4964;2008-09-27;10072
4965;2008-09-26;10043
4966;2008-09-25;10045
4967;2008-09-24;10209
4968;2008-09-23;9346
4969;2008-09-22;9089
4970;2008-09-21;8609
4971;2008-09-20;8585
4972;2008-09-19;9045
4973;2008-09-18;9089
4974;2008-09-17;8609
4975;2008-09-16;9437
4976;2008-09-15;9601
4977;2008-09-14;9600
4978;2008-09-13;9894
4979;2008-09-12;10108
4980;2008-09-11;9601
4981;2008-09-10;9600
4982;2008-09-09;10251
4983;2008-09-08;10341
4984;2008-09-07;10388
4985;2008-09-06;10494
4986;2008-09-05;10251
4987;2008-09-04;10341
4988;2008-09-03;10388
4989;2008-09-02;11349
4990;2008-09-01;11354
4991;2008-08-31;11305
4992;2008-08-30;11220
4993;2008-08-29;10974
4994;2008-08-28;11354
4995;2008-08-27;11305
4996;2008-08-26;11399
4997;2008-08-25;11724
4998;2008-08-24;10872
4999;2008-08-23;10902
5000;2008-08-22;10933
5001;2008-08-21;11724
5002;2008-08-20;10872
5003;2008-08-19;10880
5004;2008-08-18;11182
5005;2008-08-17;11068
5006;2008-08-16;10898
5007;2008-08-15;11054
5008;2008-08-14;11182
5009;2008-08-13;11068
5010;2008-08-12;11303
5011;2008-08-11;11694
5012;2008-08-10;11447
5013;2008-08-09;11650
5014;2008-08-08;12187
5015;2008-08-07;11694
5016;2008-08-06;11447
5017;2008-08-05;12416
5018;2008-08-04;12410
5019;2008-08-03;12246
5020;2008-08-02;12577
5021;2008-08-01;12567
5022;2008-07-31;12410
5023;2008-07-30;12246
5024;2008-07-29;12470
5025;2008-07-28;12543
5026;2008-07-27;12686
5027;2008-07-26;12718
5028;2008-07-25;12934
5029;2008-07-24;12543
5030;2008-07-23;12686
5031;2008-07-22;12934
5032;2008-07-21;13416
5033;2008-07-20;13331
5034;2008-07-19;13602
5035;2008-07-18;14243
5036;2008-07-17;13416
5037;2008-07-16;13331
5038;2008-07-15;14368
5039;2008-07-14;13581
5040;2008-07-13;13391
5041;2008-07-12;13415
5042;2008-07-11;13962
5043;2008-07-10;13581
5044;2008-07-09;13391
5045;2008-07-08;13415
5046;2008-07-07;14395
5047;2008-07-06;14124
5048;2008-07-05;14067
5049;2008-07-04;13840
5050;2008-07-03;14395
5051;2008-07-02;14124
5052;2008-07-01;13938
5053;2008-06-30;13682
5054;2008-06-29;13159
5055;2008-06-28;13537
5056;2008-06-27;13454
5057;2008-06-26;13682
5058;2008-06-25;13159
5059;2008-06-24;13428
5060;2008-06-23;13184
5061;2008-06-22;12912
5062;2008-06-21;13127
